Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacture_segment
10,2014,85000,1,1,0,13.49,2179,138.03,5.0,3.5,1
2,2014,79271,1,0,0,20.38,1968,143.0,5.0,16.5,2
5,2012,56000,1,0,0,12.7,2179,187.7,5.0,30.0,2
10,2010,85001,1,0,2,12.0,2987,224.0,7.0,28.0,3
5,2018,12000,1,0,0,13.5,2477,175.56,7.0,28.0,1
6,2010,125000,4,1,0,19.7,796,46.3,5.0,0.92,1
10,2013,53000,4,1,0,14.0,1061,64.0,5.0,2.75,1
3,2017,34990,1,0,0,12.7,2179,187.7,5.0,53.83,2
10,2011,49768,4,1,2,17.01,1591,121.3,5.0,4.95,1
5,2013,56000,1,0,0,16.73,2993,218.0,5.0,33.5,2
1,2013,75000,1,0,0,14.74,2993,270.9,5.0,27.95,2
5,2010,57000,4,0,0,13.7,1798,157.75,5.0,7.25,4
7,2017,37542,1,0,0,15.73,1968,174.33,5.0,25.71,2
3,2014,95649,1,0,0,12.7,2179,187.7,5.0,29.67,2
6,2013,35299,1,0,0,14.84,2143,170.0,5.0,19.0,3
7,2017,28464,1,1,0,15.4,2179,120.0,7.0,13.05,0
9,2015,41000,1,0,0,21.76,1995,190.0,5.0,25.5,2
10,2017,9000,4,1,0,15.4,1497,117.3,7.0,8.5,1
2,2010,92098,1,0,2,16.0,2400,215.0,5.0,7.25,4
10,2005,5834,4,1,0,13.2,1495,94.0,5.0,0.8,1
6,2017,40250,4,1,0,17.19,1197,81.86,5.0,6.9,1
3,2018,22397,4,0,0,11.5,2996,367.0,5.0,70.99,3
8,2015,20800,4,1,2,21.1,814,55.2,5.0,2.25,1
7,2018,40322,4,1,0,18.9,1197,81.86,5.0,5.5,1
9,2013,52576,4,1,0,13.0,1493,100.0,5.0,4.35,1
8,2010,55000,4,1,0,16.47,1198,73.9,5.0,2.25,4
9,2016,47000,4,0,0,15.26,1798,187.74,5.0,24.5,2
5,2010,42021,1,1,0,0.0,1968,121.3,5.0,5.45,4
3,2017,23163,4,1,0,15.29,1591,121.3,5.0,12.03,1
9,2011,50000,4,0,2,11.74,1796,186.0,5.0,8.5,3
9,2014,11900,4,0,0,16.82,1998,189.08,4.0,28.5,4
10,2006,108000,4,1,2,17.0,1086,67.04,5.0,1.2,1
1,2013,37000,1,1,0,23.59,1364,67.04,5.0,5.75,1
4,2014,30000,4,1,2,19.4,1198,86.8,5.0,3.2,1
3,2018,12831,4,0,0,21.4,1197,83.1,5.0,9.89,1
3,2012,143017,1,0,0,20.0,1968,138.1,5.0,6.58,4
7,2018,13102,4,1,0,21.1,814,55.2,5.0,4.06,1
3,2019,24950,1,1,0,20.37,1461,108.45,5.0,13.37,4
3,2011,57832,1,0,0,16.2,2993,258.0,5.0,25.82,2
7,2016,34267,4,1,0,22.74,796,47.3,5.0,3.74,1
1,2015,33000,1,0,2,16.8,1984,150.0,5.0,22.0,4
0,2007,55100,4,1,0,18.9,998,67.1,5.0,1.45,1
8,2008,40000,4,1,0,17.7,1497,78.0,5.0,2.0,1
7,2017,31841,0,1,0,15.1,1196,73.0,5.0,4.7,1
8,2014,15000,4,1,0,13.7,1399,98.79,8.0,3.75,0
3,2016,82756,1,1,0,15.96,2523,62.1,7.0,7.7,0
3,2012,50243,4,1,0,0.0,1086,55.2,5.0,3.35,1
5,2014,20600,4,1,0,21.1,814,55.2,5.0,2.6,1
3,2017,29952,4,0,0,13.0,1591,121.3,5.0,13.77,1
9,2017,15000,4,1,2,16.09,1598,103.5,5.0,7.1,4
10,2008,61938,4,0,2,12.9,1799,130.0,5.0,2.65,1
5,2014,67000,1,1,0,22.3,1248,74.0,5.0,2.5,1
7,2013,61672,1,1,0,16.0,2179,140.0,7.0,7.53,0
3,2017,26185,4,1,0,18.6,1197,81.83,5.0,7.98,1
1,2014,38000,1,0,2,14.16,1968,174.3,5.0,39.0,2
2,2011,67000,4,1,2,18.5,1197,85.8,5.0,2.25,1
2,2010,66000,4,1,2,13.17,1999,114.0,5.0,3.85,1
5,2015,80883,1,1,0,12.8,2494,102.0,7.0,13.5,1
5,2016,80219,1,1,0,27.62,793,47.0,5.0,3.5,1
4,2018,12923,1,1,0,25.1,1248,88.5,5.0,8.92,1
3,2016,86642,1,0,0,15.17,1968,181.0,5.0,20.37,2
1,2016,19235,1,0,0,21.76,1995,190.0,5.0,36.5,2
3,2016,51002,1,0,0,11.33,4134,335.2,7.0,48.91,2
10,2016,6800,4,1,0,18.6,1197,81.83,5.0,7.2,1
5,2012,82749,1,1,0,19.01,1461,108.45,5.0,5.99,4
10,2016,51000,1,1,0,24.4,1120,71.0,5.0,5.25,1
4,2014,31465,1,1,0,22.7,1498,89.84,5.0,6.5,0
5,2013,76476,4,1,0,16.47,1198,73.9,5.0,4.4,4
8,2017,14000,1,1,0,24.0,1120,70.0,5.0,4.6,1
0,2013,47000,1,1,0,21.12,1248,88.8,5.0,2.95,1
8,2011,48466,4,1,0,17.0,1497,118.0,5.0,3.26,1
1,2008,46000,4,1,2,17.92,1086,62.1,5.0,2.22,1
5,2012,162663,1,1,0,12.99,2494,100.0,7.0,10.5,1
3,2017,25142,1,1,0,28.09,1248,88.5,5.0,8.26,1
4,2013,69000,1,1,0,12.55,2982,169.0,7.0,14.45,1
2,2009,80524,4,1,2,15.3,1596,191.34,5.0,2.5,0
7,2018,26405,4,0,0,12.6,1950,191.34,5.0,51.43,3
2,2014,45000,1,1,0,15.8,2148,170.0,5.0,23.0,3
8,2012,64284,1,1,0,17.72,1968,108.49,5.0,5.5,4
4,2015,27000,4,1,0,18.9,1197,82.0,5.0,4.5,1
5,2018,3678,4,1,0,18.16,1196,86.8,5.0,6.8,0
9,2013,21000,4,1,0,16.8,1395,138.02,5.0,8.75,4
9,2015,67000,1,1,2,19.87,1461,83.8,5.0,7.0,4
4,2015,24000,1,0,2,15.68,1999,177.0,5.0,33.5,2
2,2011,75000,1,1,2,20.0,1399,68.0,5.0,2.25,0
5,2008,179000,1,0,2,12.8,2953,156.0,7.0,4.24,0
3,2017,47198,1,1,0,12.55,2982,168.5,7.0,28.42,1
8,2012,52000,1,1,0,22.07,1199,73.9,5.0,2.75,4
6,2011,91000,1,1,0,23.2,1248,73.94,5.0,3.0,1
10,2013,60000,1,1,0,23.08,1461,63.1,5.0,3.55,1
8,2013,37873,1,1,0,22.32,1582,126.32,5.0,4.8,1
8,2011,31000,4,0,0,10.8,2497,150.0,5.0,13.5,2
10,2017,129000,1,0,0,11.0,2987,258.0,7.0,56.0,3
5,2004,78000,4,0,0,12.0,2354,187.4,5.0,3.99,1
1,2016,32000,1,0,0,17.01,1582,126.2,5.0,15.5,1
6,2010,59000,4,1,2,19.81,1086,68.05,5.0,2.32,1
7,2016,35437,1,0,0,20.0,2143,136.0,5.0,18.58,3
6,2014,98000,4,1,0,16.02,1373,93.7,7.0,5.5,1
2,2006,72000,1,1,2,18.7,1896,66.0,5.0,3.2,4
10,2015,79000,4,1,0,18.0,1198,86.7,5.0,4.0,1
2,2004,29000,4,1,0,17.3,993,60.0,5.0,1.6,1
7,2013,66012,4,1,0,15.5,1586,103.3,5.0,4.15,1
9,2014,35000,4,0,0,16.5,1198,86.8,5.0,4.25,1
0,2011,75000,4,1,0,18.9,998,67.1,5.0,2.6,1
9,2008,80000,4,0,2,12.1,2362,164.7,5.0,3.43,1
7,2012,32717,4,1,0,18.6,1199,79.4,5.0,2.55,0
4,2017,25000,1,0,0,12.55,2982,168.5,7.0,32.0,1
9,2014,79000,1,1,0,22.7,1498,89.84,5.0,6.25,0
5,2010,86000,1,1,2,17.8,1248,75.0,5.0,3.6,1
10,2010,137000,1,0,0,13.5,2987,282.0,5.0,18.5,3
9,2015,25000,4,1,2,17.3,1497,117.3,7.0,4.25,1
9,2017,8500,4,1,2,18.9,1197,82.0,5.0,4.8,1
1,2015,34000,1,0,0,16.0,2179,140.0,7.0,13.0,0
10,2012,41629,4,1,2,14.83,1598,105.0,5.0,2.25,4
5,2009,80227,4,1,0,17.92,1086,62.1,5.0,2.3,1
7,2019,8587,4,1,0,15.29,1591,121.3,5.0,13.56,1
4,2017,30000,1,1,0,15.4,1997,120.0,7.0,12.25,0
10,2013,64186,1,1,0,20.5,1598,103.5,5.0,3.76,4
3,2015,76427,1,1,0,19.01,1461,108.45,5.0,8.58,4
5,2011,75000,1,0,0,11.7,2993,245.0,5.0,27.5,2
3,2013,27075,4,1,0,17.6,1496,88.73,5.0,4.95,1
0,2012,30000,4,1,0,22.5,998,67.04,5.0,3.3,1
2,2016,69434,4,1,0,15.8,1591,121.3,5.0,8.0,1
6,2014,56000,4,1,0,23.1,998,67.04,5.0,2.79,1
3,2017,49275,1,0,0,12.7,2179,187.7,5.0,45.64,2
10,2014,8700,4,1,0,18.6,1199,76.8,5.0,2.55,0
0,2014,18000,4,1,2,25.4,624,37.5,4.0,1.0,1
3,2017,41041,1,0,0,17.68,1968,174.33,5.0,37.56,2
7,2009,80464,1,0,2,11.0,2987,198.5,5.0,9.29,3
7,2019,20667,4,1,0,22.0,1197,81.8,5.0,6.37,1
3,2013,60283,4,1,0,14.6,1368,112.0,5.0,2.98,4
7,2017,31696,4,1,0,20.4,1197,81.8,5.0,5.75,1
5,2010,100000,1,1,0,11.5,2982,171.0,7.0,13.0,1
9,2014,13361,4,1,0,16.02,1373,93.7,7.0,6.8,1
3,2010,48394,4,0,0,12.05,1995,154.0,5.0,10.49,2
6,2014,47399,4,1,0,16.02,1373,93.7,7.0,5.6,1
9,2010,69000,4,0,2,16.8,1497,118.0,5.0,2.85,1
3,2013,65278,1,1,0,14.66,2199,194.3,7.0,8.36,1
6,2005,108000,1,1,0,17.0,1405,70.0,5.0,1.0,1
8,2010,50645,4,0,2,10.93,2497,204.0,5.0,10.75,3
5,2011,130002,1,1,0,19.3,1248,73.9,5.0,3.85,1
5,2012,107000,1,1,0,17.8,1399,67.0,5.0,3.0,0
3,2015,41950,4,0,0,18.0,1497,117.3,5.0,9.6,1
4,2012,109000,1,1,0,13.0,2982,168.5,7.0,13.25,1
9,2016,9000,4,1,0,18.0,1198,86.7,5.0,5.75,1
4,2014,43900,1,1,0,22.54,1396,88.73,5.0,6.75,1
1,2013,64000,1,1,2,18.2,1248,73.8,7.0,4.85,0
7,2019,13190,4,0,0,0.0,1950,181.43,5.0,38.99,3
9,2009,77652,4,0,0,12.6,1586,103.2,5.0,2.85,1
9,2012,55000,1,1,0,12.99,2494,100.0,7.0,9.51,1
0,2012,59900,1,0,2,18.48,1995,177.0,5.0,18.5,2
4,2015,73539,1,1,0,19.01,1461,108.45,5.0,6.75,4
3,2017,31645,1,0,0,20.68,1995,190.0,5.0,29.4,2
7,2009,69690,4,1,0,17.7,1497,78.0,5.0,3.29,1
4,2016,41000,1,1,0,28.09,1248,88.5,5.0,9.5,1
10,2010,109200,4,1,2,17.5,1298,85.8,5.0,2.2,1
10,2012,80000,1,1,0,15.1,2179,140.0,7.0,6.5,0
0,2007,51000,4,1,0,13.5,1799,130.0,5.0,4.9,1
10,2013,105000,1,1,2,25.47,1248,88.5,7.0,6.75,1
2,2013,179000,1,1,0,23.59,1364,67.04,5.0,3.8,1
4,2013,12100,4,0,0,9.9,1984,207.8,2.0,29.5,2
5,2017,31000,1,1,0,21.13,1498,108.4,5.0,10.5,4
5,2015,50000,1,1,0,20.14,1498,88.8,5.0,6.2,4
6,2009,48000,1,0,0,17.0,1896,105.0,5.0,5.0,4
2,2007,35000,1,1,0,19.2,1461,65.0,5.0,2.3,0
0,2016,100200,1,0,0,11.36,2755,171.5,7.0,17.0,1
1,2014,47000,1,0,0,18.88,1995,184.0,5.0,25.5,2
6,2015,63642,1,1,0,27.3,1498,98.6,5.0,5.65,1
7,2015,62550,1,1,0,25.8,1498,98.6,5.0,5.6,1
7,2015,37340,1,0,0,16.36,2179,187.7,5.0,29.98,2
3,2016,38461,1,1,0,26.59,1248,74.0,5.0,7.39,1
6,2018,29000,1,1,0,17.1,1956,170.0,5.0,19.0,0
10,2010,31000,4,1,0,12.5,1794,132.0,5.0,5.0,1
8,2011,42086,4,1,0,17.0,1497,118.0,5.0,3.35,1
2,2013,49000,4,1,0,18.6,1197,85.8,5.0,4.45,1
3,2019,77240,1,0,0,22.32,1582,126.32,5.0,8.31,1
6,2012,105000,1,1,2,15.96,2523,62.1,7.0,6.0,0
2,2014,35000,1,1,0,22.9,1248,74.0,5.0,5.25,1
2,2006,83072,4,1,0,17.0,1086,174.33,5.0,1.4,1
5,2012,202082,1,0,0,17.68,1968,174.33,5.0,12.3,2
2,2004,129000,4,1,3,13.8,1299,70.0,5.0,1.5,0
3,2018,33558,1,1,0,20.14,1498,88.0,5.0,8.12,4
3,2012,60271,1,1,0,13.6,2523,63.0,7.0,6.12,0
3,2017,45366,1,1,0,25.1,1498,98.6,5.0,10.88,1
8,2014,9500,4,1,0,18.2,1199,82.5,5.0,3.5,0
7,2016,42362,4,1,0,18.6,1197,81.83,5.0,6.15,1
2,2016,21000,1,0,0,17.05,1995,184.0,5.0,33.0,2
9,2012,15200,1,0,0,15.06,1995,177.0,5.0,13.5,2
9,2015,43690,1,0,0,12.55,2982,168.5,7.0,17.11,1
7,2014,79926,1,0,0,11.33,4134,335.2,7.0,29.77,2
8,2013,53073,1,1,0,20.77,1248,88.76,7.0,5.95,1
1,2015,59000,4,1,0,18.5,1197,80.0,5.0,5.75,1
1,2006,47088,4,0,2,10.13,3498,364.9,5.0,19.0,3
0,2014,55000,1,1,0,20.45,1461,83.8,5.0,4.75,4
5,2013,80430,1,1,2,17.21,1493,100.0,7.0,3.3,0
4,2013,71932,1,0,0,12.55,2982,168.5,7.0,16.5,1
9,2014,19000,1,0,0,15.97,2993,258.0,7.0,44.0,2
5,2011,81759,1,1,0,19.3,1248,73.9,5.0,4.39,1
7,2018,52010,1,1,0,25.2,1248,74.0,5.0,6.2,1
7,2016,58953,4,0,0,13.53,1984,177.01,5.0,24.22,2
9,2008,93000,1,1,3,10.5,2835,107.2,6.0,5.45,1
4,2016,10000,1,0,0,16.36,2179,187.7,5.0,44.0,2
3,2019,40674,1,0,0,11.36,2755,171.5,7.0,24.82,1
9,2015,50000,1,0,0,19.3,1968,141.0,5.0,11.69,4
1,2018,1331,4,0,0,14.28,1798,138.03,5.0,20.0,1
10,2010,60000,4,1,0,19.7,796,35.0,8.0,1.45,1
9,2018,10003,1,0,0,17.9,2143,170.0,5.0,48.5,3
9,2016,25000,1,0,0,21.5,1498,108.5,5.0,9.45,4
0,2015,73000,1,1,0,16.0,2179,140.0,7.0,12.5,0
5,2014,59962,1,1,0,20.45,1461,83.8,5.0,6.9,1
6,2012,72000,1,1,2,22.32,1582,126.32,5.0,5.8,1
3,2016,20967,1,0,0,14.69,2993,258.0,5.0,44.56,2
1,2015,35000,1,1,2,15.4,2179,120.0,7.0,8.5,0
3,2017,38056,1,1,0,23.9,1582,126.2,5.0,10.7,1
10,2009,94000,1,0,2,12.07,2967,241.4,7.0,12.0,2
3,2010,64236,4,1,0,14.7,1150,76.0,5.0,2.44,0
8,2000,124000,1,1,0,13.6,2523,63.0,7.0,1.95,0
9,2014,7400,4,1,0,19.1,1197,82.0,5.0,4.35,1
5,2017,52000,1,1,0,13.68,2393,147.8,8.0,17.5,1
5,2015,68764,4,1,0,21.1,814,55.2,5.0,2.9,1
4,2013,64000,1,1,0,22.07,1199,73.9,5.0,2.9,4
10,2016,21558,1,1,0,24.3,1248,88.5,5.0,8.9,1
9,2013,37500,1,0,0,18.88,1995,184.0,5.0,16.75,2
3,2016,14077,4,1,0,21.1,814,55.2,5.0,3.95,1
9,2009,70000,4,1,0,17.0,1497,118.0,5.0,2.1,1
7,2011,54316,4,1,2,12.8,2354,177.6,5.0,4.29,1
5,2009,90764,1,1,0,14.0,2498,112.0,8.0,3.85,0
2,2009,137000,1,0,2,13.2,1995,170.0,5.0,9.0,2
10,2013,127000,4,1,2,16.8,1497,116.3,5.0,4.5,1
7,2016,51884,1,1,0,16.0,2179,140.0,7.0,12.46,0
4,2014,67407,1,1,0,21.27,1396,88.76,5.0,4.65,1
5,2014,107825,1,1,0,13.0,2982,168.5,7.0,20.5,1
2,2006,82453,1,1,0,13.6,2523,63.0,8.0,2.9,0
2,2007,30441,4,1,0,15.9,1298,85.0,5.0,1.45,1
2,2002,70000,4,1,3,0.0,1086,113.98,5.0,0.65,1
9,2016,11000,1,0,0,20.7,1496,113.98,5.0,29.5,4
5,2015,61000,1,0,0,15.73,1968,174.33,5.0,25.0,2
4,2013,48454,4,1,2,17.0,1197,80.0,5.0,3.5,1
6,2017,37000,1,1,0,14.1,2179,154.0,7.0,11.25,1
7,2017,32249,1,1,0,21.9,1498,98.6,7.0,10.79,1
8,2013,58000,1,1,0,19.33,1968,138.03,5.0,5.9,4
6,2017,28360,4,1,0,19.1,1197,81.86,5.0,5.12,1
9,2017,7000,4,1,0,20.89,1197,81.8,5.0,5.7,1
3,2016,19658,1,0,0,18.12,1995,190.0,5.0,35.84,2
5,2007,92000,4,1,0,13.8,1299,70.0,5.0,1.25,0
8,2013,25000,4,1,0,20.36,1197,78.9,5.0,2.65,1
3,2016,37882,1,1,0,22.32,1582,126.3,5.0,9.19,1
1,2014,69330,1,0,0,16.07,1995,181.0,5.0,23.5,2
4,2011,61000,4,0,0,12.3,1796,185.0,5.0,12.5,3
8,2010,35000,4,1,2,18.6,1199,79.4,5.0,1.5,0
6,2004,200000,4,1,0,0.0,1086,140.0,5.0,0.8,1
6,2009,82000,1,1,2,13.5,1405,140.0,5.0,0.75,1
4,2012,72450,1,1,0,15.1,2179,140.0,7.0,8.1,0
6,2017,36381,1,1,0,28.09,1248,88.5,5.0,9.75,1
3,2017,25559,1,0,0,19.71,2143,201.15,5.0,37.93,3
2,2005,100000,4,0,3,16.4,1497,78.0,5.0,1.96,1
6,2015,94000,1,0,0,11.5,2982,169.0,7.0,20.5,1
1,2011,64357,4,1,0,24.07,998,67.1,5.0,2.75,1
9,2017,10501,4,0,0,9.43,1999,237.4,5.0,75.0,2
2,2009,47000,1,1,0,21.9,1396,90.0,5.0,2.8,1
9,2017,18000,4,0,0,16.0,1497,117.3,7.0,9.25,1
2,2007,89000,4,1,0,13.4,1794,125.0,5.0,3.0,1
3,2014,49964,1,0,0,17.68,1968,174.33,5.0,23.89,2
9,2014,35000,1,1,0,12.99,2494,100.6,7.0,12.75,1
6,2014,64000,1,1,0,24.0,1120,70.0,5.0,4.15,1
9,2013,36000,4,0,0,14.8,1598,105.0,5.0,4.65,4
4,2012,78600,1,1,0,12.8,2494,102.0,7.0,8.9,1
6,2008,170000,1,1,2,16.8,1493,110.0,5.0,1.5,1
10,2015,65000,1,1,2,23.2,1248,73.94,5.0,3.27,1
10,2008,120300,1,0,2,12.07,2967,241.4,7.0,18.0,2
10,2016,21000,4,1,0,18.6,1197,81.83,5.0,6.3,1
3,2017,18108,1,1,0,24.3,1248,88.5,5.0,11.31,1
10,2014,58407,4,1,0,17.4,1497,117.3,5.0,6.16,1
10,2014,49500,4,1,0,20.73,1373,91.1,5.0,6.0,1
7,2013,37199,4,0,0,17.5,1498,99.6,5.0,5.43,1
5,2012,62000,1,1,0,22.07,1199,73.9,5.0,4.65,4
5,2015,59000,1,1,0,20.77,1248,88.8,7.0,7.5,1
6,2015,60000,1,1,0,26.59,1248,74.0,5.0,6.25,1
1,2007,39037,1,0,0,14.84,2143,170.0,5.0,9.25,3
9,2013,17003,4,1,0,19.4,1198,86.8,5.0,3.15,1
5,2008,80400,4,1,0,16.0,1086,66.7,5.0,2.3,1
6,2012,75200,1,1,0,22.32,1582,126.32,5.0,5.25,1
7,2017,41217,1,1,0,28.09,1248,88.5,5.0,7.4,1
10,2006,98293,4,1,2,13.8,1299,70.0,5.0,1.55,0
10,2017,54000,4,1,2,16.2,1199,74.0,5.0,6.0,4
2,2016,17377,4,1,0,18.7,1199,88.7,5.0,5.9,1
1,2013,33800,1,1,2,25.8,1498,98.6,5.0,4.7,1
5,2015,86157,1,1,0,22.54,1396,88.73,5.0,6.5,1
5,2012,146824,1,1,0,21.1,1248,73.9,5.0,3.55,1
2,2014,55000,4,1,0,16.8,1497,116.3,5.0,7.1,1
5,2010,53293,4,1,0,13.14,1798,160.0,5.0,6.0,4
10,2017,38000,1,1,0,24.3,1248,88.5,5.0,7.99,1
1,2009,64000,4,1,2,17.0,1197,80.0,5.0,4.1,1
5,2017,25058,4,0,0,24.07,998,67.1,5.0,3.95,1
7,2016,36700,4,1,0,21.1,814,55.2,5.0,4.38,1
9,2011,35000,4,1,0,20.36,1197,78.9,5.0,2.75,1
3,2016,22732,4,0,0,18.1,3498,306.0,2.0,55.54,3
5,2014,48000,1,0,0,18.53,1968,187.74,5.0,29.0,2
1,2013,62084,1,1,0,22.77,1498,98.59,5.0,6.6,0
8,2012,39273,1,0,0,14.3,1968,140.0,5.0,6.99,4
1,2017,64798,1,1,0,13.68,2393,147.8,7.0,18.75,1
6,2010,100002,1,1,3,20.0,1399,68.0,5.0,1.28,0
10,2006,78000,4,1,3,14.49,1399,92.7,5.0,1.2,0
3,2013,57717,4,1,0,18.5,1197,85.8,5.0,4.31,1
2,2011,109000,1,0,0,12.39,2179,147.51,5.0,16.5,2
3,2017,74515,4,1,0,18.9,1197,82.0,5.0,5.64,1
3,2017,50484,1,0,0,10.91,3198,197.2,7.0,31.12,0
7,2013,13452,1,0,0,12.8,1968,167.6,5.0,25.46,2
7,2017,37688,4,1,0,17.01,1591,121.3,5.0,7.88,1
2,2017,34000,1,0,0,13.0,2143,204.0,5.0,36.0,3
10,2014,120000,1,0,0,0.0,2987,165.0,5.0,30.0,3
10,2008,64000,4,1,2,17.5,1298,85.8,5.0,2.85,1
4,2011,100000,4,1,0,13.0,1343,90.0,5.0,3.5,1
6,2014,75000,1,1,0,20.46,1461,83.8,5.0,7.5,4
5,2012,86000,1,0,0,14.84,2143,170.0,5.0,19.0,3
5,2015,69000,1,0,0,15.97,2993,258.0,5.0,54.0,2
7,2015,41721,4,1,0,19.1,1197,82.0,5.0,4.7,1
5,2017,13000,4,0,0,22.0,1197,81.8,5.0,8.5,1
8,2013,38998,1,0,0,16.07,1995,181.0,4.0,17.0,2
7,2017,54250,4,1,0,22.74,796,47.3,5.0,3.51,1
1,2013,45979,1,0,2,17.11,1968,174.33,5.0,19.5,2
10,2012,37000,4,0,2,13.6,1598,181.0,4.0,17.0,4
3,2015,46983,1,0,2,12.07,2967,241.4,7.0,43.35,2
1,2012,40700,1,1,0,25.44,936,57.6,5.0,2.65,0
7,2015,43828,4,1,0,20.51,998,67.04,5.0,3.52,1
8,2016,53000,1,1,0,19.01,1461,108.5,5.0,6.25,1
0,2015,100000,1,0,0,18.88,1995,184.0,5.0,24.75,2
9,2015,19000,4,1,0,20.85,1197,83.14,5.0,5.25,1
6,2016,84000,1,1,0,17.72,1968,108.5,5.0,11.0,4
7,2018,37630,4,0,0,15.63,1499,110.4,5.0,9.1,0
2,2010,67714,4,1,0,18.5,1197,80.0,5.0,3.25,1
10,2017,32000,1,1,0,15.0,1248,88.5,5.0,8.5,1
10,2010,51000,4,1,0,16.2,1599,103.2,5.0,3.1,1
7,2015,58390,1,0,0,18.88,1995,184.0,5.0,19.86,2
8,2017,14000,1,1,0,24.0,1186,73.97,5.0,4.9,1
4,2014,55818,4,1,2,17.4,1497,117.3,5.0,5.7,1
2,2006,97800,4,1,3,16.1,1248,74.0,5.0,1.75,1
8,2012,52241,1,1,0,25.2,1248,74.0,5.0,2.9,1
3,2018,25433,1,1,0,27.39,1248,74.0,5.0,7.83,1
7,2015,40611,1,1,0,14.0,2179,138.1,7.0,8.15,1
1,2008,72000,4,1,2,13.2,1495,94.0,5.0,2.0,1
5,2016,54631,1,1,0,25.2,1248,74.0,5.0,6.25,1
1,2007,60000,1,1,2,17.8,1248,37.48,5.0,3.4,1
3,2016,24941,4,0,0,21.9,624,37.48,4.0,3.19,1
0,2017,63939,1,1,0,25.47,1248,88.5,7.0,7.75,1
4,2014,35214,4,0,2,23.1,998,67.04,5.0,3.2,1
4,2015,63000,1,1,0,25.2,1248,74.0,5.0,4.9,1
7,2012,121377,4,1,0,15.04,1598,103.6,5.0,3.8,4
2,2009,100970,1,0,0,15.5,1896,105.0,5.0,4.0,4
5,2014,60000,1,0,2,20.7,1496,113.98,5.0,23.5,4
2,2008,77650,1,1,0,17.2,1396,53.5,5.0,1.15,1
5,2007,71297,4,1,0,17.0,1086,117.3,5.0,2.2,1
9,2008,55001,1,0,2,0.0,1497,117.3,5.0,26.5,2
1,2015,18955,4,0,0,18.0,1497,117.3,5.0,10.65,1
3,2016,47877,1,0,0,16.36,2179,187.7,5.0,35.68,2
7,2017,43368,1,0,0,15.0,2143,204.0,5.0,31.94,3
2,2011,73000,1,1,3,18.3,1991,147.9,5.0,4.2,0
0,2015,72007,1,1,0,15.1,2179,140.0,7.0,9.9,0
7,2014,56778,4,0,0,11.74,1796,186.0,5.0,15.46,3
7,2018,20024,4,1,0,18.2,1199,88.7,5.0,8.46,1
8,2013,42103,4,1,0,16.78,1496,88.73,5.0,3.25,1
5,2012,67147,4,1,0,19.7,796,46.3,5.0,2.6,1
3,2016,37806,4,1,0,20.4,1197,81.8,5.0,5.2,1
10,2009,85000,4,1,3,19.0,998,66.1,5.0,1.8,1
2,2011,35000,4,1,0,25.4,624,37.48,4.0,1.6,1
8,2015,72035,1,1,0,25.5,1498,99.0,5.0,2.5,0
6,2011,48500,4,1,0,16.0,1368,90.0,5.0,2.5,4
3,2017,28854,4,1,0,18.16,1196,86.8,5.0,6.7,0
5,2005,92450,4,1,0,15.4,1590,94.0,5.0,1.2,1
3,2016,14351,1,0,0,18.88,1995,184.0,5.0,35.55,2
6,2017,51087,1,1,0,17.9,1998,163.7,5.0,7.75,0
2,2005,50000,1,1,0,12.7,2609,116.6,8.0,1.94,0
5,2016,73000,1,1,0,25.0,1396,69.0,5.0,2.2,1
0,2011,60000,1,0,0,18.1,1991,147.9,4.0,3.8,0
2,2016,50000,1,1,0,12.8,2494,102.0,8.0,15.65,1
3,2018,36797,1,0,0,19.27,2143,167.62,5.0,39.47,3
8,2011,50000,4,1,2,18.5,1197,85.8,5.0,1.5,1
0,2013,94000,1,1,0,12.8,2494,102.0,8.0,8.85,1
1,2013,74000,1,1,2,12.55,2982,168.5,7.0,17.9,1
3,2014,41016,4,0,2,16.95,1197,78.9,5.0,5.08,1
1,2012,67000,1,1,0,22.32,1582,126.32,5.0,6.25,1
1,2015,76927,1,0,0,15.73,1968,174.33,5.0,22.75,2
8,2010,17088,4,1,0,18.6,1199,79.4,5.0,1.46,0
10,2007,112808,1,1,2,17.8,1399,68.0,5.0,2.05,0
3,2014,74980,1,1,0,20.0,1399,68.0,5.0,4.08,0
5,2014,44600,4,0,0,23.1,998,67.04,5.0,4.55,1
9,2013,37000,1,0,0,20.0,2143,107.3,5.0,14.0,3
0,2016,21000,4,1,0,15.8,1591,121.3,5.0,10.9,1
1,2010,81245,4,1,0,18.9,998,67.1,5.0,2.45,1
4,2013,70000,1,0,0,10.0,2148,170.0,5.0,15.8,3
9,2017,4018,4,1,0,18.88,1499,110.4,5.0,8.25,0
4,2013,70000,1,0,2,13.73,1995,148.0,5.0,8.5,4
3,2016,56532,1,1,0,16.0,2179,140.0,7.0,15.54,0
5,2013,26875,4,1,0,16.8,796,34.2,8.0,2.35,1
3,2015,72599,4,1,0,22.5,998,67.04,5.0,4.32,1
6,2008,205000,1,1,2,13.1,2499,141.0,7.0,3.9,0
5,2011,98000,1,1,2,22.32,1582,126.32,5.0,5.2,1
9,2018,19500,4,1,0,18.6,1197,81.83,5.0,5.85,1
1,2013,68000,4,1,2,16.02,1373,93.7,7.0,6.25,1
